"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 09, 2014","1,384.15","1,383.05","1,386.70","1,382.95","0","-0.01"
"Feb 07, 2014","1,384.30","1,376.80","1,392.15","1,374.75","0","0.55"
"Feb 06, 2014","1,376.75","1,383.35","1,385.65","1,370.65","0","-0.48"
"Feb 05, 2014","1,383.45","1,375.65","1,395.10","1,373.65","0","0.57"
"Feb 04, 2014","1,375.65","1,387.15","1,387.15","1,361.60","0","-0.83"
"Feb 03, 2014","1,387.10","1,376.40","1,397.80","1,374.75","0","0.77"
"Feb 02, 2014","1,376.50","1,376.40","1,377.90","1,375.85","0","-0.10"
"Jan 31, 2014","1,377.90","1,385.40","1,387.95","1,364.45","0","-0.53"
"Jan 30, 2014","1,385.30","1,415.90","1,416.15","1,380.20","0","-2.17"
"Jan 29, 2014","1,416.10","1,410.90","1,421.30","1,404.80","0","0.34"
"Jan 28, 2014","1,411.30","1,418.20","1,424.70","1,405.10","0","-0.49"
"Jan 27, 2014","1,418.30","1,439.35","1,439.70","1,407.75","0","-1.48"
"Jan 26, 2014","1,439.65","1,431.00","1,439.65","1,428.65","0","0.66"
"Jan 24, 2014","1,430.15","1,460.55","1,462.15","1,423.35","0","-2.09"
"Jan 23, 2014","1,460.65","1,459.65","1,470.45","1,442.45","0","0.05"
"Jan 22, 2014","1,459.90","1,455.60","1,465.55","1,447.70","0","0.30"
"Jan 21, 2014","1,455.55","1,465.65","1,467.70","1,437.35","0","-0.70"
"Jan 20, 2014","1,465.80","1,458.85","1,472.65","1,457.60","0","0.48"
"Jan 19, 2014","1,458.80","1,456.75","1,462.80","1,455.70","0","0.27"
"Jan 17, 2014","1,454.85","1,432.40","1,457.25","1,431.60","0","1.58"
"Jan 16, 2014","1,432.20","1,430.60","1,435.60","1,418.50","0","0.14"
"Jan 15, 2014","1,430.20","1,429.75","1,431.90","1,415.20","0","0.04"
"Jan 14, 2014","1,429.65","1,446.65","1,447.60","1,426.50","0","-1.17"
"Jan 13, 2014","1,446.55","1,438.50","1,446.85","1,433.10","0","0.56"
"Jan 12, 2014","1,438.55","1,436.25","1,439.50","1,436.25","0","0.08"
"Jan 10, 2014","1,437.35","1,418.80","1,437.75","1,416.85","0","1.30"
"Jan 09, 2014","1,418.90","1,416.95","1,427.45","1,412.95","0","0.16"
"Jan 08, 2014","1,416.65","1,413.60","1,419.80","1,403.95","0","0.21"
"Jan 07, 2014","1,413.65","1,415.85","1,420.90","1,408.25","0","-0.14"
"Jan 06, 2014","1,415.60","1,406.85","1,423.65","1,395.70","0","0.59"
"Jan 05, 2014","1,407.30","1,414.20","1,415.35","1,407.30","0","-0.36"
"Jan 03, 2014","1,412.45","1,402.25","1,417.95","1,402.15","0","0.72"
"Jan 02, 2014","1,402.30","1,377.10","1,409.25","1,373.15","0","1.83"
"Jan 01, 2014","1,377.05","1,371.00","1,377.40","1,370.85","0","0.44"
"Dec 31, 2013","1,371.00","1,362.70","1,375.80","1,352.20","0","0.60"
"Dec 30, 2013","1,362.85","1,377.85","1,378.45","1,357.65","0","-1.05"
"Dec 29, 2013","1,377.25","1,378.40","1,380.15","1,376.95","0","0.15"
"Dec 27, 2013","1,375.20","1,355.95","1,377.40","1,352.75","0","1.43"
"Dec 26, 2013","1,355.85","1,331.95","1,365.45","1,331.95","0","1.79"
"Dec 24, 2013","1,331.95","1,325.30","1,337.20","1,324.00","0","0.48"
"Dec 23, 2013","1,325.55","1,333.90","1,339.35","1,325.05","0","-0.63"
"Dec 22, 2013","1,333.95","1,331.25","1,334.75","1,331.25","0","0.17"
"Dec 20, 2013","1,331.75","1,316.55","1,335.10","1,314.95","0","1.15"
"Dec 19, 2013","1,316.65","1,331.25","1,339.20","1,311.75","0","-1.18"
"Dec 18, 2013","1,332.35","1,351.55","1,355.50","1,330.85","0","-1.42"
"Dec 17, 2013","1,351.60","1,361.50","1,364.85","1,343.50","0","-0.72"
"Dec 16, 2013","1,361.40","1,361.65","1,366.85","1,349.95","0","-0.01"
"Dec 15, 2013","1,361.55","1,362.75","1,363.15","1,361.15","0","-0.07"
"Dec 13, 2013","1,362.50","1,363.85","1,370.15","1,356.55","0","-0.12"
"Dec 12, 2013","1,364.15","1,383.65","1,387.50","1,359.60","0","-1.41"
"Dec 11, 2013","1,383.60","1,387.90","1,391.40","1,381.15","0","-0.31"
"Dec 10, 2013","1,387.85","1,369.70","1,399.10","1,369.50","0","1.34"
"Dec 09, 2013","1,369.50","1,355.70","1,378.85","1,354.70","0","1.01"
"Dec 08, 2013","1,355.75","1,356.60","1,362.20","1,355.65","0","-0.03"
"Dec 06, 2013","1,356.15","1,360.65","1,367.10","1,345.25","0","-0.36"
"Dec 05, 2013","1,361.10","1,364.45","1,368.55","1,353.05","0","-0.25"
"Dec 04, 2013","1,364.50","1,358.55","1,378.10","1,345.95","0","0.42"
"Dec 03, 2013","1,358.80","1,346.95","1,358.80","1,341.40","0","0.88"
"Dec 02, 2013","1,347.00","1,366.05","1,369.85","1,339.25","0","-1.36"
"Dec 01, 2013","1,365.60","1,365.75","1,365.95","1,363.25","0","0.21"
"Nov 29, 2013","1,362.80","1,358.45","1,375.15","1,355.20","0","0.32"
"Nov 28, 2013","1,358.40","1,354.75","1,363.65","1,351.70","0","0.27"
"Nov 27, 2013","1,354.70","1,377.05","1,385.20","1,351.10","0","-1.62"
"Nov 26, 2013","1,376.95","1,391.00","1,391.60","1,368.60","0","-1.01"
"Nov 25, 2013","1,390.95","1,382.45","1,390.95","1,374.70","0","0.65"
"Nov 24, 2013","1,381.95","1,381.90","1,384.40","1,380.80","0","-0.19"
"Nov 22, 2013","1,384.60","1,391.05","1,398.25","1,381.20","0","-0.46"
"Nov 21, 2013","1,390.95","1,394.45","1,401.65","1,389.25","0","-0.27"
"Nov 20, 2013","1,394.70","1,417.50","1,417.60","1,392.00","0","-1.65"
"Nov 19, 2013","1,418.10","1,412.90","1,425.35","1,405.10","0","0.38"
"Nov 18, 2013","1,412.80","1,441.30","1,441.65","1,410.35","0","-1.96"
"Nov 17, 2013","1,441.05","1,440.65","1,441.20","1,438.75","0","-0.00"
"Nov 15, 2013","1,441.10","1,448.60","1,457.40","1,432.55","0","-0.52"
"Nov 14, 2013","1,448.70","1,438.95","1,457.65","1,438.15","0","0.63"
"Nov 13, 2013","1,439.60","1,432.00","1,441.65","1,428.25","0","0.52"
"Nov 12, 2013","1,432.15","1,434.10","1,444.35","1,430.75","0","-0.12"
"Nov 11, 2013","1,433.90","1,441.85","1,446.10","1,425.60","0","-0.58"
"Nov 10, 2013","1,442.20","1,446.05","1,446.80","1,441.95","0","-0.22"
"Nov 08, 2013","1,445.40","1,457.05","1,461.20","1,438.65","0","-0.78"
"Nov 07, 2013","1,456.80","1,465.25","1,473.35","1,451.30","0","-0.56"
"Nov 06, 2013","1,465.00","1,452.55","1,469.75","1,449.85","0","0.86"
"Nov 05, 2013","1,452.55","1,455.25","1,459.55","1,448.15","0","-0.19"
"Nov 04, 2013","1,455.30","1,454.45","1,458.30","1,447.70","0","0.06"
"Nov 03, 2013","1,454.50","1,451.25","1,456.55","1,451.25","0","-0.05"
"Nov 01, 2013","1,455.20","1,452.10","1,458.85","1,446.15","0","0.22"
"Oct 31, 2013","1,452.00","1,464.55","1,466.95","1,447.10","0","-0.89"
"Oct 30, 2013","1,465.00","1,459.50","1,481.35","1,453.20","0","0.38"
"Oct 29, 2013","1,459.45","1,468.40","1,473.45","1,458.50","0","-0.63"
"Oct 28, 2013","1,468.70","1,452.80","1,474.15","1,450.15","0","1.10"
"Oct 27, 2013","1,452.70","1,456.60","1,456.60","1,452.55","0","-0.10"
"Oct 25, 2013","1,454.10","1,449.60","1,457.75","1,440.15","0","0.30"
"Oct 24, 2013","1,449.70","1,437.15","1,457.05","1,437.15","0","0.89"
"Oct 23, 2013","1,436.85","1,450.65","1,450.80","1,432.20","0","-0.95"
"Oct 22, 2013","1,450.70","1,435.95","1,452.70","1,426.35","0","1.03"
"Oct 21, 2013","1,435.90","1,438.80","1,446.15","1,431.90","0","-0.20"
"Oct 20, 2013","1,438.75","1,437.50","1,441.55","1,434.80","0","-0.02"
"Oct 18, 2013","1,439.00","1,431.25","1,444.90","1,429.15","0","0.52"
"Oct 17, 2013","1,431.55","1,401.70","1,438.85","1,393.45","0","2.10"
"Oct 16, 2013","1,402.05","1,380.15","1,403.70","1,378.85","0","1.59"
"Oct 15, 2013","1,380.10","1,379.70","1,388.40","1,361.50","0","0.04"
"Oct 14, 2013","1,379.50","1,371.20","1,391.60","1,366.70","0","0.60"
"Oct 13, 2013","1,371.25","1,373.35","1,375.70","1,369.15","0","-0.13"
"Oct 11, 2013","1,373.10","1,386.15","1,391.55","1,363.05","0","-0.93"
"Oct 10, 2013","1,386.00","1,387.65","1,399.40","1,380.70","0","-0.13"
"Oct 09, 2013","1,387.80","1,402.45","1,405.30","1,377.85","0","-1.08"
"Oct 08, 2013","1,402.90","1,399.40","1,411.25","1,397.05","0","0.23"
"Oct 07, 2013","1,399.70","1,392.20","1,404.60","1,384.80","0","0.53"
"Oct 06, 2013","1,392.30","1,389.85","1,395.25","1,389.85","0","0.16"
"Oct 04, 2013","1,390.05","1,378.10","1,390.90","1,374.90","0","0.90"
"Oct 03, 2013","1,377.65","1,393.10","1,394.80","1,366.40","0","-1.09"
"Oct 02, 2013","1,392.90","1,386.60","1,400.35","1,378.90","0","0.48"
"Oct 01, 2013","1,386.25","1,405.10","1,414.15","1,375.20","0","-1.34"
"Sep 30, 2013","1,405.05","1,420.60","1,427.75","1,402.30","0","-1.10"
"Sep 29, 2013","1,420.70","1,427.75","1,432.90","1,418.45","0","-0.14"
"Sep 27, 2013","1,422.75","1,415.10","1,424.80","1,401.20","0","0.54"
"Sep 26, 2013","1,415.05","1,429.55","1,437.70","1,412.20","0","-1.04"
"Sep 25, 2013","1,429.95","1,428.25","1,437.75","1,426.05","0","0.12"
"Sep 24, 2013","1,428.20","1,427.20","1,432.70","1,416.90","0","0.07"
"Sep 23, 2013","1,427.25","1,432.70","1,437.45","1,420.20","0","-0.39"
"Sep 22, 2013","1,432.80","1,431.75","1,435.80","1,428.75","0","0.12"
"Sep 20, 2013","1,431.15","1,461.40","1,463.80","1,428.55","0","-2.09"
"Sep 19, 2013","1,461.70","1,469.80","1,481.55","1,460.35","0","-0.55"
"Sep 18, 2013","1,469.75","1,424.05","1,470.95","1,411.80","0","3.21"
"Sep 17, 2013","1,424.00","1,437.90","1,447.85","1,419.10","0","-0.97"
"Sep 16, 2013","1,438.00","1,455.95","1,462.80","1,433.50","0","-1.25"
"Sep 15, 2013","1,456.20","1,456.25","1,458.80","1,451.80","0","0.17"
"Sep 13, 2013","1,453.75","1,445.25","1,454.25","1,426.05","0","0.59"
"Sep 12, 2013","1,445.20","1,474.75","1,476.35","1,435.75","0","-1.99"
"Sep 11, 2013","1,474.60","1,476.60","1,487.25","1,469.20","0","-0.11"
"Sep 10, 2013","1,476.20","1,486.75","1,487.90","1,471.90","0","-0.71"
"Sep 09, 2013","1,486.80","1,497.80","1,499.20","1,481.40","0","-0.71"
"Sep 08, 2013","1,497.40","1,494.60","1,497.60","1,492.05","0","0.13"
"Sep 06, 2013","1,495.50","1,485.30","1,505.75","1,478.20","0","0.70"
"Sep 05, 2013","1,485.15","1,499.70","1,502.80","1,473.45","0","-0.93"
"Sep 04, 2013","1,499.15","1,536.25","1,539.75","1,491.30","0","-2.42"
"Sep 03, 2013","1,536.30","1,524.30","1,540.60","1,518.20","0","0.74"
"Sep 02, 2013","1,525.00","1,517.15","1,534.40","1,516.45","0","0.52"
"Sep 01, 2013","1,517.05","1,524.85","1,525.95","1,512.45","0","-0.42"
"Aug 30, 2013","1,523.45","1,515.30","1,528.90","1,510.60","0","0.55"
"Aug 29, 2013","1,515.10","1,538.75","1,539.10","1,513.40","0","-1.55"
"Aug 28, 2013","1,538.95","1,534.40","1,546.50","1,516.75","0","0.22"
"Aug 27, 2013","1,535.50","1,552.05","1,555.45","1,523.20","0","-1.05"
"Aug 26, 2013","1,551.85","1,548.65","1,555.95","1,531.90","0","0.20"
"Aug 25, 2013","1,548.80","1,543.50","1,550.95","1,540.75","0","0.51"
"Aug 23, 2013","1,540.90","1,541.35","1,548.25","1,536.55","0","-0.04"
"Aug 22, 2013","1,541.45","1,508.60","1,546.40","1,507.70","0","2.18"
"Aug 21, 2013","1,508.50","1,520.85","1,525.45","1,505.20","0","-0.82"
"Aug 20, 2013","1,520.90","1,511.45","1,526.50","1,497.15","0","0.59"
"Aug 19, 2013","1,512.00","1,528.95","1,529.35","1,505.85","0","-1.09"
"Aug 18, 2013","1,528.60","1,529.00","1,529.55","1,524.85","0","0.10"
"Aug 16, 2013","1,527.10","1,528.80","1,534.35","1,515.75","0","-0.11"
"Aug 15, 2013","1,528.75","1,512.70","1,534.15","1,500.70","0","1.09"
"Aug 14, 2013","1,512.25","1,493.50","1,514.15","1,485.80","0","1.23"
"Aug 13, 2013","1,493.85","1,494.85","1,514.65","1,493.45","0","-0.07"
"Aug 12, 2013","1,494.90","1,508.40","1,510.95","1,493.50","0","-0.89"
"Aug 11, 2013","1,508.30","1,504.60","1,509.75","1,504.20","0","0.34"
"Aug 09, 2013","1,503.20","1,491.35","1,505.20","1,484.55","0","0.81"
"Aug 08, 2013","1,491.05","1,435.85","1,496.75","1,435.85","0","3.86"
"Aug 07, 2013","1,435.65","1,427.40","1,441.95","1,417.05","0","0.56"
"Aug 06, 2013","1,427.70","1,450.95","1,451.45","1,423.20","0","-1.60"
"Aug 05, 2013","1,450.90","1,444.90","1,458.30","1,440.55","0","0.42"
"Aug 04, 2013","1,444.85","1,449.50","1,449.75","1,444.85","0","-0.31"
"Aug 02, 2013","1,449.30","1,438.75","1,453.80","1,416.15","0","0.72"
"Aug 01, 2013","1,438.90","1,443.00","1,445.70","1,433.70","0","-0.28"
"Jul 31, 2013","1,442.95","1,438.55","1,449.25","1,419.25","0","0.32"
"Jul 30, 2013","1,438.40","1,438.85","1,446.55","1,431.35","0","-0.03"
"Jul 29, 2013","1,438.80","1,431.15","1,448.50","1,422.25","0","0.53"
"Jul 28, 2013","1,431.20","1,432.30","1,433.10","1,426.85","0","0.02"
"Jul 26, 2013","1,430.95","1,450.55","1,451.55","1,412.20","0","-1.34"
"Jul 25, 2013","1,450.45","1,443.50","1,453.15","1,428.90","0","0.48"
"Jul 24, 2013","1,443.55","1,447.95","1,464.30","1,441.90","0","-0.29"
"Jul 23, 2013","1,447.75","1,448.35","1,453.65","1,424.20","0","-0.06"
"Jul 22, 2013","1,448.60","1,442.15","1,455.65","1,431.05","0","0.45"
"Jul 21, 2013","1,442.10","1,431.30","1,442.85","1,430.50","0","0.81"
"Jul 19, 2013","1,430.45","1,416.15","1,435.85","1,415.60","0","1.02"
"Jul 18, 2013","1,416.00","1,411.20","1,419.70","1,406.30","0","0.34"
"Jul 17, 2013","1,411.15","1,424.30","1,434.40","1,402.85","0","-0.94"
"Jul 16, 2013","1,424.60","1,418.85","1,433.90","1,413.50","0","0.36"
"Jul 15, 2013","1,419.45","1,417.25","1,426.80","1,407.25","0","0.31"
"Jul 14, 2013","1,415.00","1,410.95","1,419.45","1,410.20","0","0.50"
"Jul 12, 2013","1,408.00","1,411.80","1,417.75","1,398.55","0","-0.28"
"Jul 11, 2013","1,411.90","1,397.65","1,413.10","1,393.20","0","1.04"
"Jul 10, 2013","1,397.35","1,368.15","1,398.30","1,356.05","0","2.12"
"Jul 09, 2013","1,368.30","1,355.75","1,381.00","1,353.90","0","0.91"
"Jul 08, 2013","1,356.00","1,328.35","1,364.30","1,327.25","0","2.10"
"Jul 07, 2013","1,328.05","1,326.45","1,334.70","1,324.15","0","0.02"
"Jul 05, 2013","1,327.80","1,343.80","1,348.70","1,311.20","0","-1.20"
"Jul 04, 2013","1,343.95","1,354.20","1,362.50","1,337.70","0","-0.73"
"Jul 03, 2013","1,353.80","1,370.55","1,372.60","1,341.70","0","-1.28"
"Jul 02, 2013","1,371.35","1,372.10","1,388.55","1,366.25","0","-0.08"
"Jul 01, 2013","1,372.40","1,349.20","1,387.75","1,335.05","0","1.89"
"Jun 30, 2013","1,347.00","1,340.35","1,350.75","1,336.05","0","0.27"
"Jun 28, 2013","1,343.40","1,316.10","1,343.50","1,296.10","0","2.04"
"Jun 27, 2013","1,316.60","1,311.70","1,332.65","1,311.70","0","0.39"
"Jun 26, 2013","1,311.55","1,348.40","1,354.35","1,302.75","0","-2.83"
"Jun 25, 2013","1,349.75","1,340.45","1,361.55","1,328.05","0","0.78"
"Jun 24, 2013","1,339.25","1,380.65","1,382.15","1,328.90","0","-2.99"
"Jun 23, 2013","1,380.50","1,379.70","1,382.25","1,377.20","0","0.40"
"Jun 21, 2013","1,375.00","1,334.50","1,378.80","1,333.35","0","2.87"
"Jun 20, 2013","1,336.70","1,408.90","1,419.10","1,336.65","0","-5.12"
"Jun 19, 2013","1,408.85","1,440.00","1,443.60","1,408.85","0","-2.17"
"Jun 18, 2013","1,440.15","1,435.50","1,445.80","1,425.30","0","0.38"
"Jun 17, 2013","1,434.65","1,447.75","1,454.00","1,432.15","0","-0.88"
"Jun 16, 2013","1,447.45","1,446.95","1,447.45","1,444.90","0","0.16"
"Jun 14, 2013","1,445.15","1,461.45","1,462.75","1,439.20","0","-1.13"
"Jun 13, 2013","1,461.70","1,478.50","1,480.30","1,444.65","0","-1.13"
"Jun 12, 2013","1,478.45","1,479.30","1,490.45","1,468.05","0","-0.12"
"Jun 11, 2013","1,480.20","1,504.65","1,510.90","1,475.80","0","-1.65"
"Jun 10, 2013","1,505.05","1,499.95","1,509.05","1,487.35","0","0.33"
"Jun 09, 2013","1,500.05","1,501.45","1,502.50","1,492.05","0","-0.01"
"Jun 07, 2013","1,500.15","1,525.75","1,539.15","1,484.45","0","-1.69"
"Jun 06, 2013","1,525.95","1,509.50","1,534.25","1,502.50","0","1.06"
"Jun 05, 2013","1,509.95","1,490.05","1,513.65","1,489.30","0","1.33"
"Jun 04, 2013","1,490.15","1,493.10","1,496.10","1,480.85","0","-0.18"
"Jun 03, 2013","1,492.90","1,461.95","1,505.30","1,458.90","0","2.09"
"Jun 02, 2013","1,462.30","1,457.20","1,462.35","1,456.40","0","0.38"
"May 31, 2013","1,456.75","1,480.60","1,483.25","1,453.65","0","-1.64"
"May 30, 2013","1,481.10","1,457.30","1,484.10","1,452.85","0","1.63"
"May 29, 2013","1,457.30","1,455.70","1,467.80","1,451.70","0","0.11"
"May 28, 2013","1,455.75","1,455.10","1,470.70","1,445.65","0","0.03"
"May 27, 2013","1,455.30","1,453.15","1,463.60","1,448.55","0","0.12"
"May 26, 2013","1,453.55","1,453.05","1,453.85","1,451.00","0","0.01"
"May 24, 2013","1,453.45","1,459.50","1,465.35","1,449.30","0","-0.47"
"May 23, 2013","1,460.30","1,463.70","1,471.35","1,449.75","0","-0.17"
"May 22, 2013","1,462.85","1,462.15","1,492.80","1,459.90","0","0.08"
"May 21, 2013","1,461.75","1,482.05","1,485.40","1,446.20","0","-1.40"
"May 20, 2013","1,482.50","1,435.85","1,495.10","1,430.70","0","3.13"
"May 19, 2013","1,437.50","1,457.45","1,463.75","1,430.60","0","-1.17"
"May 17, 2013","1,454.50","1,484.50","1,486.55","1,451.10","0","-2.02"
"May 16, 2013","1,484.55","1,488.65","1,490.85","1,470.05","0","-0.31"
"May 15, 2013","1,489.20","1,506.65","1,506.65","1,470.20","0","-1.15"
"May 14, 2013","1,506.50","1,487.10","1,509.50","1,485.00","0","1.27"
"May 13, 2013","1,487.65","1,491.80","1,495.35","1,477.65","0","-0.25"
"May 12, 2013","1,491.45","1,493.25","1,493.45","1,486.30","0","-0.16"
"May 10, 2013","1,493.80","1,503.00","1,515.80","1,472.50","0","-0.66"
"May 09, 2013","1,503.80","1,501.40","1,518.95","1,498.80","0","0.16"
"May 08, 2013","1,501.45","1,484.75","1,508.65","1,481.95","0","1.15"
"May 07, 2013","1,484.40","1,500.40","1,502.40","1,477.35","0","-1.09"
"May 06, 2013","1,500.75","1,502.15","1,508.95","1,491.45","0","-0.09"
"May 05, 2013","1,502.10","1,504.45","1,504.45","1,497.45","0","0.13"
"May 03, 2013","1,500.10","1,505.35","1,518.95","1,485.80","0","-0.36"
"May 02, 2013","1,505.50","1,477.90","1,507.60","1,463.35","0","1.85"
"May 01, 2013","1,478.15","1,506.65","1,508.80","1,466.70","0","-1.89"
"Apr 30, 2013","1,506.60","1,507.30","1,516.30","1,494.35","0","-0.17"
"Apr 29, 2013","1,509.20","1,482.90","1,525.55","1,482.40","0","1.78"
"Apr 28, 2013","1,482.85","1,485.25","1,486.85","1,480.30","0","0.30"
"Apr 26, 2013","1,478.40","1,473.55","1,499.25","1,464.25","0","0.33"
"Apr 25, 2013","1,473.50","1,432.20","1,473.50","1,428.60","0","2.88"
"Apr 24, 2013","1,432.25","1,420.60","1,432.85","1,420.35","0","0.87"
"Apr 23, 2013","1,419.85","1,433.90","1,435.95","1,411.80","0","-0.98"
"Apr 22, 2013","1,433.95","1,432.15","1,445.25","1,428.15","0","0.18"
"Apr 21, 2013","1,431.35","1,427.05","1,431.90","1,427.00","0","0.25"
"Apr 19, 2013","1,427.85","1,428.40","1,449.65","1,418.60","0","-0.08"
"Apr 18, 2013","1,428.95","1,424.40","1,444.20","1,405.05","0","0.28"
"Apr 17, 2013","1,425.00","1,446.50","1,451.55","1,422.70","0","-1.51"
"Apr 16, 2013","1,446.85","1,394.55","1,464.40","1,375.55","0","3.62"
"Apr 15, 2013","1,396.25","1,484.55","1,487.85","1,395.30","0","-5.95"
"Apr 14, 2013","1,484.60","1,479.80","1,484.95","1,475.65","0","-0.12"
"Apr 12, 2013","1,486.45","1,535.70","1,535.75","1,486.35","0","-3.19"
"Apr 11, 2013","1,535.45","1,524.30","1,543.80","1,517.70","0","0.72"
"Apr 10, 2013","1,524.40","1,547.30","1,550.30","1,522.70","0","-1.46"
"Apr 09, 2013","1,546.95","1,539.25","1,557.35","1,533.55","0","0.52"
"Apr 08, 2013","1,538.90","1,540.80","1,544.75","1,531.05","0","-0.13"
"Apr 07, 2013","1,540.85","1,537.95","1,541.45","1,537.95","0","0.10"
"Apr 05, 2013","1,539.30","1,521.70","1,539.30","1,521.70","0","1.17"
"Apr 04, 2013","1,521.45","1,531.10","1,533.90","1,511.30","0","-0.67"
"Apr 03, 2013","1,531.75","1,577.10","1,577.10","1,530.95","0","-2.92"
"Apr 02, 2013","1,577.75","1,596.35","1,598.20","1,572.15","0","-1.18"
"Apr 01, 2013","1,596.55","1,575.10","1,603.75","1,574.45","0","1.35"
"Mar 31, 2013","1,575.35","1,574.75","1,577.55","1,569.65","0","0.04"
"Mar 28, 2013","1,574.65","1,583.65","1,589.05","1,562.10","0","-0.57"
"Mar 27, 2013","1,583.70","1,578.10","1,586.70","1,571.65","0","0.39"
"Mar 26, 2013","1,577.60","1,589.10","1,590.60","1,564.40","0","-0.80"
"Mar 25, 2013","1,590.25","1,589.75","1,593.10","1,577.40","0","0.04"
"Mar 24, 2013","1,589.65","1,585.30","1,589.70","1,580.25","0","0.40"
"Mar 22, 2013","1,583.25","1,577.25","1,586.40","1,568.70","0","0.35"
"Mar 21, 2013","1,577.65","1,577.85","1,587.70","1,575.85","0","0.03"
"Mar 20, 2013","1,577.20","1,561.50","1,582.90","1,555.30","0","1.07"
"Mar 19, 2013","1,560.55","1,581.55","1,584.80","1,550.15","0","-1.32"
"Mar 18, 2013","1,581.50","1,589.75","1,589.75","1,572.50","0","-0.52"
"Mar 17, 2013","1,589.80","1,583.45","1,597.30","1,583.45","0","-0.07"
"Mar 15, 2013","1,590.95","1,592.55","1,598.55","1,587.80","0","-0.08"
"Mar 14, 2013","1,592.25","1,589.00","1,594.20","1,578.80","0","0.20"
"Mar 13, 2013","1,589.00","1,593.95","1,601.55","1,586.70","0","-0.33"
"Mar 12, 2013","1,594.25","1,605.20","1,614.70","1,590.90","0","-0.68"
"Mar 11, 2013","1,605.15","1,600.85","1,608.15","1,594.85","0","0.27"
"Mar 10, 2013","1,600.75","1,604.05","1,604.70","1,598.50","0","-0.25"
"Mar 08, 2013","1,604.80","1,604.25","1,609.75","1,586.60","0","0.05"
"Mar 07, 2013","1,603.95","1,591.35","1,604.20","1,587.95","0","0.80"
"Mar 06, 2013","1,591.25","1,593.55","1,602.80","1,576.30","0","-0.14"
"Mar 05, 2013","1,593.50","1,572.50","1,597.45","1,572.50","0","1.37"
"Mar 04, 2013","1,571.95","1,578.05","1,584.95","1,564.15","0","-0.41"
"Mar 03, 2013","1,578.35","1,574.00","1,580.45","1,574.00","0","0.31"
"Mar 01, 2013","1,573.50","1,585.15","1,585.45","1,565.55","0","-0.74"
"Feb 28, 2013","1,585.25","1,604.80","1,607.65","1,582.45","0","-1.19"
"Feb 27, 2013","1,604.30","1,622.35","1,625.65","1,592.75","0","-1.11"
"Feb 26, 2013","1,622.25","1,611.30","1,625.65","1,581.10","0","0.60"
"Feb 25, 2013","1,612.50","1,607.45","1,630.60","1,597.90","0","0.32"
"Feb 24, 2013","1,607.30","1,610.85","1,610.85","1,606.90","0","-0.16"
"Feb 22, 2013","1,609.90","1,624.45","1,631.55","1,604.50","0","-0.91"
"Feb 21, 2013","1,624.75","1,648.65","1,651.15","1,599.25","0","-1.46"
"Feb 20, 2013","1,648.80","1,692.55","1,698.90","1,636.15","0","-2.59"
"Feb 19, 2013","1,692.60","1,699.10","1,703.90","1,677.30","0","-0.39"
"Feb 18, 2013","1,699.15","1,688.95","1,699.20","1,685.55","0","0.59"
"Feb 17, 2013","1,689.20","1,684.15","1,689.30","1,682.80","0","0.51"
"Feb 15, 2013","1,680.65","1,713.40","1,717.05","1,671.35","0","-1.95"
"Feb 14, 2013","1,714.15","1,722.85","1,734.90","1,709.75","0","-0.51"
"Feb 13, 2013","1,722.90","1,722.15","1,735.75","1,717.15","0","0.03"
"Feb 12, 2013","1,722.45","1,696.75","1,724.55","1,687.85","0","1.54"
"Feb 11, 2013","1,696.30","1,713.90","1,719.95","1,686.10","0","-1.02"
"Feb 10, 2013","1,713.85","1,713.10","1,714.35","1,712.85","0","-0.17"
"Feb 08, 2013","1,716.75","1,718.55","1,733.30","1,708.00","0","-0.09"
"Feb 07, 2013","1,718.35","1,737.80","1,742.90","1,716.50","0","-1.11"
"Feb 06, 2013","1,737.60","1,713.55","1,741.90","1,711.15","0","1.37"
"Feb 05, 2013","1,714.15","1,700.00","1,714.70","1,687.50","0","0.84"
"Feb 04, 2013","1,699.85","1,688.35","1,708.95","1,684.85","0","0.70"
"Feb 03, 2013","1,688.00","1,687.85","1,689.65","1,685.75","0","0.20"
"Feb 01, 2013","1,684.70","1,677.15","1,693.65","1,668.45","0","0.45"
"","","","","","",""
"","Highest:1,742.90","Lowest:811.60","Difference:931.30","Average:1,163.21","Change %:-40.78"
